Student_ID,Attendance,Internal_Marks,Previous_CGPA,Assignment_Score,Assignment_Submission,Study_Hours,Backlogs,Sleep_Hours,Previous_Failures,Risk_Category,Risk_Label
STU1823,81.8,78.0,6.43,77.6,52.6,1.9,4,8.4,0,1,Medium Risk
STU1824,56.9,66.0,6.77,79.8,89.3,3.2,2,6.6,3,1,Medium Risk
STU1825,90.6,63.8,7.85,59.7,77.5,1.8,1,7.9,1,1,Medium Risk
STU1826,71.7,77.9,7.93,39.8,69.7,4.7,0,5.8,0,0,Low Risk
STU1827,50.7,76.8,4.12,72.5,65.5,3.8,1,7.0,0,1,Medium Risk
STU1828,78.6,86.5,8.31,51.8,88.1,2.1,0,8.3,0,1,Medium Risk
STU1829,72.5,20.2,6.65,69.2,64.5,4.2,1,6.7,0,1,Medium Risk
STU1830,79.3,83.1,5.87,31.7,36.0,2.8,0,8.4,3,1,Medium Risk
STU1831,58.0,57.6,5.4,62.0,89.8,1.0,0,7.7,1,1,Medium Risk
STU1832,61.9,39.7,7.98,61.4,48.2,2.2,0,8.2,0,1,Medium Risk
STU1833,71.6,83.6,8.88,82.3,53.6,5.4,3,10.6,2,0,Low Risk
STU1834,63.2,55.5,5.3,83.0,30.6,0.0,2,5.3,2,1,Medium Risk
STU1835,87.7,74.6,5.65,30.5,57.0,3.2,2,7.3,0,1,Medium Risk
STU1836,53.2,8.5,6.22,40.0,94.4,2.5,2,7.1,0,1,Medium Risk
STU1837,83.2,52.9,8.51,52.7,56.1,4.9,1,6.2,1,1,Medium Risk
STU1838,80.4,76.6,7.3,65.8,95.4,4.5,0,7.1,1,0,Low Risk
STU1839,58.4,72.6,6.85,25.2,86.9,4.1,0,4.3,1,1,Medium Risk
STU1840,79.4,60.5,5.58,50.6,53.1,3.1,0,7.3,0,1,Medium Risk
STU1841,80.6,45.1,7.56,41.7,64.6,3.2,1,7.3,0,1,Medium Risk
STU1842,87.8,76.9,7.6,72.2,49.1,3.9,1,6.0,0,1,Medium Risk
STU1843,69.7,86.0,4.76,14.2,70.1,0.7,1,6.5,0,1,Medium Risk
STU1844,91.3,22.4,2.85,62.1,73.8,3.3,4,5.2,1,2,High Risk
STU1845,88.8,29.3,6.36,49.1,52.6,5.0,3,5.5,1,1,Medium Risk
STU1846,35.9,58.9,4.31,80.7,72.5,4.0,2,9.3,0,1,Medium Risk
STU1847,91.0,87.0,5.43,58.3,3.9,3.9,0,6.5,2,1,Medium Risk
STU1848,84.0,47.4,6.38,100.0,68.0,3.9,1,5.7,0,0,Low Risk
STU1849,87.9,89.3,4.41,77.6,57.5,3.2,1,9.3,0,1,Medium Risk
STU1850,62.0,59.7,8.35,64.9,65.9,2.9,1,6.6,0,1,Medium Risk
STU1851,59.3,69.8,8.62,78.2,66.4,3.9,0,6.9,1,1,Medium Risk
STU1852,69.4,53.5,5.91,77.1,100.0,3.9,0,3.4,0,1,Medium Risk
STU1853,82.8,64.9,5.66,64.9,72.2,4.3,2,7.4,1,1,Medium Risk
STU1854,94.3,81.9,6.97,82.4,63.7,2.7,0,5.9,0,1,Medium Risk
STU1855,78.8,46.4,7.41,47.1,92.4,3.3,2,7.5,0,1,Medium Risk
STU1856,73.5,68.9,5.98,73.5,97.4,4.4,3,6.3,0,1,Medium Risk
STU1857,45.3,42.8,6.45,26.9,65.5,3.7,3,5.3,0,2,High Risk
STU1858,1.9,64.9,5.03,24.7,48.5,3.4,0,4.2,0,2,High Risk
STU1859,91.1,26.6,6.03,89.7,91.4,4.2,0,8.0,0,1,Medium Risk
STU1860,72.4,77.6,8.5,29.3,65.5,0.0,4,7.4,4,1,Medium Risk
STU1861,58.1,55.6,7.5,38.4,94.3,3.5,0,8.6,0,0,Low Risk
STU1862,49.6,58.9,6.15,39.5,93.2,3.8,0,9.1,0,1,Medium Risk
STU1863,44.4,26.3,5.3,51.1,32.2,1.8,0,7.7,0,2,High Risk
STU1864,41.6,53.1,5.05,29.8,44.8,5.0,2,5.8,0,2,High Risk
STU1865,52.3,40.4,5.24,84.7,95.1,2.0,0,4.9,0,1,Medium Risk
STU1866,42.9,60.4,6.26,40.3,95.1,1.8,2,6.4,1,1,Medium Risk
STU1867,56.1,82.8,7.11,49.6,16.8,3.6,1,7.8,1,1,Medium Risk
STU1868,68.9,59.8,6.53,86.3,92.7,5.6,0,8.5,3,1,Medium Risk
STU1869,59.5,22.1,5.36,84.4,48.9,1.0,0,7.5,0,2,High Risk
STU1870,81.1,76.2,3.59,34.3,73.6,4.7,0,5.8,0,1,Medium Risk
STU1871,81.2,56.4,7.91,39.6,47.6,2.2,1,10.1,0,1,Medium Risk
STU1872,36.0,35.1,6.59,29.9,76.4,3.8,0,5.4,1,1,Medium Risk
STU1873,84.6,19.0,8.02,74.1,96.0,5.6,0,4.3,1,1,Medium Risk
STU1874,84.0,49.3,8.59,77.0,61.8,2.2,1,8.8,0,1,Medium Risk
STU1875,79.7,0.6,5.93,81.0,99.4,0.4,3,6.3,3,2,High Risk
STU1876,69.4,62.3,5.77,56.9,80.0,2.0,0,8.0,4,1,Medium Risk
STU1877,84.6,75.8,6.52,84.9,67.1,3.7,5,4.9,0,1,Medium Risk
STU1878,78.1,46.9,7.27,38.9,89.2,1.9,1,6.0,1,1,Medium Risk
STU1879,95.9,60.7,6.23,87.9,90.0,4.0,0,5.9,0,0,Low Risk
STU1880,44.6,26.4,7.61,79.0,37.3,2.8,3,7.3,0,1,Medium Risk
STU1881,68.1,74.3,4.59,83.0,90.2,3.7,0,4.8,4,1,Medium Risk
STU1882,70.2,45.5,7.59,90.8,93.2,1.2,0,7.3,1,0,Low Risk
STU1883,85.1,54.0,5.31,60.6,93.9,1.4,0,6.4,3,1,Medium Risk
STU1884,73.7,77.1,5.09,81.1,75.3,1.5,1,9.4,0,1,Medium Risk
STU1885,69.3,78.0,7.95,79.5,61.6,3.5,1,5.5,1,0,Low Risk
STU1886,100.0,44.4,6.48,51.5,95.1,0.7,1,7.2,1,1,Medium Risk
STU1887,87.7,35.7,5.73,86.2,84.4,2.6,0,6.6,1,1,Medium Risk
STU1888,68.6,82.6,8.08,81.1,92.4,2.7,2,6.9,0,0,Low Risk
STU1889,23.4,60.0,5.47,83.7,92.7,3.8,0,9.0,0,1,Medium Risk
STU1890,60.6,87.4,7.19,32.7,68.5,4.7,1,4.8,0,1,Medium Risk
STU1891,77.6,31.3,8.51,94.7,87.5,3.9,1,7.6,0,1,Medium Risk
STU1892,31.8,49.2,5.43,69.5,93.8,3.6,0,5.2,1,1,Medium Risk
STU1893,50.5,92.4,4.57,23.5,53.9,2.0,0,7.8,0,1,Medium Risk
STU1894,61.3,51.6,7.67,94.7,64.9,6.3,0,6.5,0,1,Medium Risk
STU1895,75.9,67.5,8.89,36.7,78.5,4.2,5,5.6,2,1,Medium Risk
STU1896,88.3,58.1,3.56,86.6,68.6,1.1,1,9.2,0,0,Low Risk
STU1897,66.7,36.7,8.0,72.8,15.8,3.6,3,6.4,2,1,Medium Risk
STU1898,84.8,21.3,8.76,67.4,50.9,2.3,4,6.4,0,0,Low Risk
STU1899,85.1,39.1,5.37,85.1,70.8,3.0,1,8.8,0,0,Low Risk
STU1900,64.4,63.4,7.96,90.3,33.6,2.5,0,5.7,0,1,Medium Risk
STU1901,62.9,65.1,5.28,84.0,93.3,3.3,5,6.0,0,1,Medium Risk
STU1902,85.3,56.8,5.39,51.9,44.6,0.5,2,7.5,2,1,Medium Risk
STU1903,90.7,19.1,4.68,37.6,100.0,3.7,2,6.6,1,1,Medium Risk
STU1904,69.9,92.4,6.97,49.1,34.2,3.3,2,5.7,0,1,Medium Risk
STU1905,43.9,69.3,7.69,84.5,91.8,4.2,0,10.2,2,1,Medium Risk
STU1906,48.4,79.5,6.79,88.6,47.1,4.6,3,7.0,0,1,Medium Risk
STU1907,67.8,67.1,7.47,69.7,94.1,2.2,0,8.4,0,0,Low Risk
STU1908,97.7,49.9,8.18,86.9,72.7,2.1,0,7.2,1,0,Low Risk
STU1909,99.8,41.4,3.75,56.0,53.8,6.1,3,6.4,1,1,Medium Risk
STU1910,88.9,71.3,8.36,56.5,31.0,2.4,2,7.5,0,1,Medium Risk
STU1911,45.3,56.3,4.21,75.0,38.8,1.7,2,6.0,1,1,Medium Risk
STU1912,92.7,47.8,6.98,58.4,67.5,0.0,0,9.7,1,1,Medium Risk
STU1913,65.7,58.9,7.89,91.7,100.0,2.8,1,8.7,0,1,Medium Risk
STU1914,72.6,59.6,5.44,89.7,69.9,2.7,0,5.7,2,1,Medium Risk
STU1915,76.7,92.4,6.98,85.9,64.9,4.0,0,7.9,0,0,Low Risk
STU1916,68.9,30.9,6.27,72.8,94.7,2.3,2,8.8,1,2,High Risk
STU1917,96.6,7.0,8.49,49.1,65.5,3.9,1,8.1,0,1,Medium Risk
STU1918,60.0,81.9,8.64,53.8,42.5,3.3,0,6.0,1,1,Medium Risk
STU1919,48.6,51.9,4.38,90.0,95.1,2.9,3,10.0,1,1,Medium Risk
STU1920,78.7,72.4,6.46,42.9,68.9,1.6,0,5.9,1,1,Medium Risk
STU1921,29.6,45.5,6.92,75.6,92.8,3.0,0,7.6,0,1,Medium Risk
STU1922,84.3,43.6,7.46,72.3,76.3,3.5,0,4.6,0,1,Medium Risk
STU1923,88.8,26.2,5.21,79.6,92.7,2.3,0,7.6,0,1,Medium Risk
STU1924,44.1,53.4,5.42,74.5,83.2,3.1,4,7.8,2,1,Medium Risk
STU1925,30.0,43.0,7.43,86.9,87.1,4.6,3,5.1,0,2,High Risk
STU1926,73.1,74.5,8.1,71.7,67.4,2.6,0,7.3,0,0,Low Risk
STU1927,80.8,36.5,8.21,93.0,74.2,2.9,0,7.7,0,0,Low Risk
STU1928,76.9,81.3,8.85,39.4,86.7,6.0,0,5.1,0,0,Low Risk
STU1929,94.0,51.0,6.72,74.5,62.3,5.4,2,6.7,0,1,Medium Risk
STU1930,68.0,38.9,5.32,33.4,92.9,1.6,2,4.7,0,1,Medium Risk
STU1931,44.7,42.5,4.82,83.7,88.3,2.8,0,9.5,0,1,Medium Risk
STU1932,30.6,50.4,6.87,91.0,54.6,4.7,1,7.4,1,1,Medium Risk
STU1933,72.8,82.7,7.54,70.2,61.9,4.7,0,6.6,1,0,Low Risk
STU1934,43.4,77.5,9.06,56.2,91.8,0.0,0,6.6,0,0,Low Risk
STU1935,85.2,52.0,4.67,78.3,89.3,3.4,2,8.6,0,1,Medium Risk
STU1936,83.3,76.3,9.76,77.8,87.1,3.4,1,8.6,0,1,Medium Risk
STU1937,33.8,30.1,3.11,75.3,54.7,0.4,1,6.1,0,2,High Risk
STU1938,70.7,36.3,4.86,44.8,70.0,4.3,1,10.2,2,1,Medium Risk
STU1939,71.9,64.0,4.73,77.3,55.6,4.5,1,6.4,0,1,Medium Risk
STU1940,71.4,54.4,4.84,57.4,80.4,5.0,0,8.4,1,1,Medium Risk
STU1941,40.9,11.2,4.94,54.8,55.5,1.9,0,9.3,1,1,Medium Risk
STU1942,43.8,89.7,6.01,68.1,90.4,2.4,1,7.1,1,1,Medium Risk
STU1943,79.3,48.2,8.22,72.9,9.5,1.0,0,8.7,4,1,Medium Risk
STU1944,72.7,74.7,8.21,84.4,90.2,4.4,3,8.8,1,1,Medium Risk
STU1945,86.7,70.6,7.01,39.4,86.9,1.5,3,10.3,0,1,Medium Risk
STU1946,46.3,53.1,7.66,48.2,94.4,4.5,0,8.1,1,1,Medium Risk
STU1947,54.8,87.9,5.51,91.6,100.0,2.3,2,5.5,0,1,Medium Risk
STU1948,84.3,69.9,8.14,71.7,39.0,1.9,1,7.8,2,1,Medium Risk
STU1949,53.8,44.4,6.12,11.9,20.1,3.9,1,7.7,0,2,High Risk
STU1950,91.1,53.2,8.8,62.4,42.3,5.4,1,6.3,1,0,Low Risk
STU1951,16.8,44.5,8.51,69.5,28.9,2.8,0,11.8,0,2,High Risk
STU1952,35.2,75.5,5.53,61.0,97.8,1.2,2,6.9,0,1,Medium Risk
STU1953,65.6,27.1,5.96,67.5,66.0,4.0,1,7.0,0,1,Medium Risk
STU1954,85.4,66.5,7.22,65.5,73.0,2.4,0,7.3,1,1,Medium Risk
STU1955,64.7,85.9,9.13,69.2,68.8,3.9,3,9.8,1,0,Low Risk
STU1956,61.3,59.9,8.18,55.3,96.7,1.0,0,7.9,1,1,Medium Risk
STU1957,77.3,52.2,7.33,80.8,83.7,2.5,0,8.0,2,0,Low Risk
STU1958,93.7,77.9,5.2,90.8,34.2,3.1,1,7.4,1,1,Medium Risk
STU1959,72.3,70.7,3.84,62.3,71.6,0.5,0,9.0,0,1,Medium Risk
STU1960,93.8,39.5,6.2,57.0,37.1,0.2,2,8.1,1,1,Medium Risk
STU1961,76.2,82.5,8.11,48.4,48.8,6.0,0,6.6,0,0,Low Risk
STU1962,27.1,70.7,4.81,70.1,98.0,0.0,1,5.5,0,1,Medium Risk
STU1963,98.4,40.8,5.31,66.8,83.9,2.6,2,6.2,0,1,Medium Risk
STU1964,75.5,56.9,8.22,79.0,97.7,2.8,1,7.8,0,1,Medium Risk
STU1965,56.7,52.0,7.47,43.7,74.7,1.8,1,7.7,0,1,Medium Risk
STU1966,85.1,69.0,8.02,71.7,63.9,1.1,2,6.1,0,1,Medium Risk
STU1967,94.1,71.5,7.66,49.2,89.5,0.6,0,9.5,0,0,Low Risk
STU1968,84.8,50.9,7.43,77.9,66.2,3.5,1,7.8,0,1,Medium Risk
STU1969,55.8,63.6,7.54,33.4,54.5,1.5,0,4.4,2,2,High Risk
STU1970,41.6,51.6,6.64,39.4,59.3,4.3,2,6.9,0,1,Medium Risk
STU1971,89.2,39.4,8.21,83.6,86.8,5.7,0,10.8,0,0,Low Risk
STU1972,34.6,41.4,8.58,74.6,58.5,2.6,1,8.4,3,1,Medium Risk
STU1973,93.7,84.3,4.27,89.4,97.2,0.0,0,6.1,2,0,Low Risk
STU1974,54.8,53.0,7.62,78.1,96.5,1.8,0,8.3,1,1,Medium Risk
STU1975,85.7,75.5,8.84,83.8,51.3,5.2,2,7.8,0,1,Medium Risk
STU1976,89.8,83.4,8.33,73.7,82.5,4.4,3,4.0,1,0,Low Risk
STU1977,91.7,62.6,6.82,82.4,69.8,1.8,2,8.1,0,1,Medium Risk
STU1978,28.4,21.4,6.39,76.6,65.9,1.0,2,7.9,0,1,Medium Risk
STU1979,97.7,72.2,9.34,87.3,93.0,2.4,2,8.6,3,0,Low Risk
STU1980,91.9,81.4,5.99,73.4,97.2,0.0,4,6.4,0,1,Medium Risk
STU1981,87.9,94.8,8.97,18.5,91.2,1.7,0,7.8,0,0,Low Risk
STU1982,57.5,68.7,6.93,70.1,84.0,1.4,1,6.6,0,0,Low Risk
STU1983,53.3,80.4,6.94,56.1,29.0,2.5,1,9.0,4,1,Medium Risk
STU1984,83.5,75.9,7.33,89.0,83.0,3.9,3,3.6,0,0,Low Risk
STU1985,40.8,83.9,9.39,30.0,61.0,2.5,0,11.8,4,1,Medium Risk
STU1986,41.1,63.1,8.41,27.2,62.5,2.6,1,7.6,1,1,Medium Risk
STU1987,76.7,68.9,8.38,44.0,85.3,2.1,1,5.2,0,1,Medium Risk
STU1988,73.9,48.0,6.15,45.0,58.6,3.3,0,9.9,0,1,Medium Risk
STU1989,35.3,65.8,7.33,79.4,85.8,1.8,3,8.6,0,1,Medium Risk
STU1990,44.7,53.8,6.38,87.6,77.9,3.7,2,4.0,0,1,Medium Risk
STU1991,56.2,68.7,4.77,34.1,72.8,2.7,0,7.4,0,1,Medium Risk
STU1992,61.3,50.9,8.03,63.9,36.4,2.6,0,8.1,0,1,Medium Risk
STU1993,87.5,56.3,5.37,43.8,11.0,4.6,1,8.5,1,1,Medium Risk
STU1994,92.3,27.2,7.91,77.6,56.1,3.2,0,8.4,3,1,Medium Risk
STU1995,93.8,85.8,8.51,20.2,97.2,2.0,1,5.5,0,1,Medium Risk
STU1996,56.7,32.1,5.28,18.9,73.9,1.4,2,4.6,0,2,High Risk
STU1997,100.0,71.0,8.52,52.1,81.9,2.7,1,10.5,0,0,Low Risk
STU1998,29.1,51.2,4.37,78.9,88.5,2.8,0,5.9,0,1,Medium Risk
STU1999,63.3,78.0,8.46,41.6,87.5,5.0,1,6.0,0,1,Medium Risk
STU2000,79.7,43.9,8.83,89.7,65.0,3.6,2,7.6,0,0,Low Risk
